+------------+---------+---------+---------+---------+-------------+------------+----------+-------------+-------------+-------------+-------------+-----------------+-------------+-----------------+
| _Index_    |    Open |    High |     Low |   Close |      Volume |   Tomorrow |   Target |   VIX_Close |   SPY_Close |   VOO_Close |   IVV_Close |   Futures_Close |   Inflation |   Interest_Rate |
| 2001-01-30 | 1364.17 | 1375.68 | 1356.2  | 1373.73 | 1.1498e+09  |    1366.01 |        0 |       22.57 |     88.4827 |    nan      |     88.3297 |         1382.75 |     2.63195 |     2.2656      |
| 2001-01-29 | 1354.92 | 1365.54 | 1350.36 | 1364.17 | 1.0531e+09  |    1373.73 |        1 |       22.61 |     87.7122 |    nan      |     87.5154 |         1370    |     2.62702 |     2.26489     |
| 2001-01-26 | 1357.51 | 1357.51 | 1342.75 | 1354.95 | 1.098e+09   |    1364.17 |        1 |       22.57 |     87.2466 |    nan      |     87.0446 |         1363.25 |     2.62208 |     2.26418     |
| 2001-01-25 | 1364.3  | 1367.35 | 1354.63 | 1357.51 | 1.258e+09   |    1354.95 |        0 |       22.64 |     87.347  |    nan      |     87.0747 |         1365    |     2.61715 |     2.26347     |
| 2001-01-24 | 1360.4  | 1369.75 | 1357.28 | 1364.3  | 1.309e+09   |    1357.51 |        0 |       22.03 |     87.5677 |    nan      |     87.5455 |         1370.25 |     2.61222 |     2.26276     |
| 2001-01-23 | 1342.9  | 1362.9  | 1339.63 | 1360.4  | 1.2326e+09  |    1364.3  |        1 |       21.57 |     87.3069 |    nan      |     87.1448 |         1366    |     2.60729 |     2.26206     |
| 2001-01-22 | 1342.54 | 1353.62 | 1333.84 | 1342.9  | 1.164e+09   |    1360.4  |        1 |       23.25 |     86.6246 |    nan      |     86.2432 |         1358    |     2.60235 |     2.26135     |
| 2001-01-19 | 1347.97 | 1354.55 | 1336.74 | 1342.54 | 1.4078e+09  |    1342.9  |        1 |       23.24 |     86.0527 |    nan      |     86.153  |         1348.5  |     2.59742 |     2.26064     |
| 2001-01-18 | 1329.89 | 1352.71 | 1327.41 | 1347.97 | 1.445e+09   |    1342.54 |        0 |       23.37 |     86.5443 |    nan      |     86.4536 |         1356    |     2.59249 |     2.25993     |
| 2001-01-17 | 1326.65 | 1346.92 | 1325.41 | 1329.47 | 1.3491e+09  |    1347.97 |        1 |       24.93 |     85.6915 |    nan      |     85.4818 |         1341.5  |     2.58755 |     2.25922     |
| 2001-01-16 | 1318.32 | 1327.81 | 1313.33 | 1326.65 | 1.2057e+09  |    1329.47 |        1 |       25.28 |     85.3003 |    nan      |     85.0611 |         1335.25 |     2.58262 |     2.25852     |
| 2001-01-12 | 1326.82 | 1333.21 | 1311.59 | 1318.55 | 1.276e+09   |    1326.65 |        1 |       24.56 |     84.7585 |    nan      |     84.7105 |         1330    |     2.57769 |     2.25781     |
| 2001-01-11 | 1313.27 | 1332.19 | 1309.72 | 1326.82 | 1.4112e+09  |    1318.55 |        0 |       25.79 |     84.919  |    nan      |     84.9308 |         1335    |     2.57276 |     2.2571      |
| 2001-01-10 | 1300.8  | 1313.76 | 1287.28 | 1313.27 | 1.2965e+09  |    1326.82 |        1 |       26.8  |     84.8387 |    nan      |     84.48   |         1327    |     2.56782 |     2.25639     |
| 2001-01-09 | 1295.86 | 1311.72 | 1295.14 | 1300.8  | 1.1913e+09  |    1313.27 |        1 |       27.99 |     83.3739 |    nan      |     83.308  |         1308.75 |     2.56289 |     2.25568     |
| 2001-01-08 | 1298.35 | 1298.35 | 1276.29 | 1295.86 | 1.1155e+09  |    1300.8  |        1 |       29.84 |     83.5947 |    nan      |     83.2879 |         1309.5  |     2.55796 |     2.25497     |
| 2001-01-05 | 1333.34 | 1334.77 | 1294.95 | 1298.35 | 1.4308e+09  |    1295.86 |        0 |       28.67 |     82.9525 |    nan      |     83.1577 |         1304    |     2.55302 |     2.25427     |
| 2001-01-04 | 1347.56 | 1350.24 | 1329.14 | 1333.34 | 2.131e+09   |    1298.35 |        0 |       26.97 |     85.7517 |    nan      |     85.6321 |         1349    |     2.54809 |     2.25356     |
| 2001-01-03 | 1283.27 | 1347.76 | 1274.62 | 1347.56 | 1.8807e+09  |    1333.34 |        0 |       26.6  |     86.6848 |    nan      |     86.6138 |         1359    |     2.54316 |     2.25285     |
| 2001-01-02 | 1320.28 | 1320.28 | 1276.05 | 1283.27 | 1.1294e+09  |    1347.56 |        1 |       29.99 |     82.7118 |    nan      |     82.5065 |         1300    |     2.53823 |     2.25214     |
| 2000-12-29 | 1334.22 | 1340.1  | 1317.51 | 1320.28 | 1.0355e+09  |    1283.27 |        0 |       26.85 |     84.2367 |    nan      |     84.2196 |         1327    |     2.55043 |     2.27082     |
| 2000-12-28 | 1328.92 | 1335.93 | 1325.78 | 1334.22 | 1.0153e+09  |    1320.28 |        0 |       26.57 |     85.8621 |    nan      |     85.4919 |         1353    |     2.56758 |     2.29021     |
| 2000-12-27 | 1315.19 | 1332.03 | 1310.96 | 1328.92 | 1.0927e+09  |    1334.22 |        1 |       28.14 |     85.6013 |    nan      |     85.582  |         1350.5  |     2.58472 |     2.3096      |
| 2000-12-26 | 1305.97 | 1315.94 | 1301.64 | 1315.19 | 8.065e+08   |    1328.92 |        1 |       28.73 |     84.9792 |    nan      |     84.5201 |         1336.5  |     2.60186 |     2.32899     |
| 2000-12-22 | 1274.86 | 1305.97 | 1274.86 | 1305.95 | 1.0871e+09  |    1315.19 |        1 |       27.55 |     84.0762 |    nan      |     84.0693 |         1327.25 |     2.619   |     2.34838     |
| 2000-12-21 | 1264.74 | 1285.31 | 1254.07 | 1274.86 | 1.4499e+09  |    1305.95 |        1 |       29.66 |     81.6282 |    nan      |     81.5047 |         1288.5  |     2.63614 |     2.36777     |
| 2000-12-20 | 1305.6  | 1305.6  | 1261.16 | 1264.74 | 1.4216e+09  |    1274.86 |        1 |       31.74 |     81.0663 |    nan      |     80.9838 |         1280.25 |     2.65328 |     2.38716     |
| 2000-12-19 | 1322.96 | 1346.44 | 1305.2  | 1305.6  | 1.3249e+09  |    1264.74 |        0 |       27.17 |     83.4843 |    nan      |     83.348  |         1317.75 |     2.67043 |     2.40654     |
| 2000-12-18 | 1312.15 | 1332.32 | 1312.15 | 1322.74 | 1.1899e+09  |    1305.6  |        0 |       27.7  |     85.22   |    nan      |     84.7204 |         1346    |     2.68757 |     2.42593     |
| 2000-12-15 | 1340.93 | 1340.93 | 1305.38 | 1312.15 | 1.5611e+09  |    1322.74 |        1 |       26.55 |     84.0963 |    nan      |     83.8289 |         1332    |     2.70471 |     2.44532     |
| 2000-12-14 | 1359.99 | 1359.99 | 1340.48 | 1340.93 | 1.0613e+09  |    1312.15 |        0 |       24.86 |     86.0396 |    nan      |     85.9126 |         1337    |     2.72185 |     2.46471     |
| 2000-12-13 | 1371.18 | 1385.82 | 1358.48 | 1359.99 | 1.1951e+09  |    1340.93 |        0 |       23.63 |     87.1499 |    nan      |     87.0546 |         1358    |     2.73899 |     2.4841      |
| 2000-12-12 | 1380.2  | 1380.27 | 1370.27 | 1371.18 | 1.0834e+09  |    1359.99 |        0 |       24.88 |     88.3602 |    nan      |     87.9953 |         1378.25 |     2.75613 |     2.50349     |
| 2000-12-11 | 1369.89 | 1389.05 | 1364.14 | 1380.2  | 1.2024e+09  |    1371.18 |        0 |       23.51 |     88.7403 |    nan      |     88.6345 |         1383    |     2.77327 |     2.52288     |
| 2000-12-08 | 1343.55 | 1380.33 | 1343.55 | 1369.89 | 1.3583e+09  |    1380.2  |        1 |       22.41 |     85.7596 |    nan      |     85.9283 |         1353.25 |     2.79042 |     2.54227     |
| 2000-12-07 | 1351.46 | 1353.5  | 1339.26 | 1343.55 | 1.128e+09   |    1369.89 |        1 |       25.34 |     85.5595 |    nan      |     85.6387 |         1337    |     2.80756 |     2.56165     |
| 2000-12-06 | 1376.54 | 1376.54 | 1346.15 | 1351.46 | 1.3993e+09  |    1343.55 |        0 |       25.07 |     86.7498 |    nan      |     86.6772 |         1354.5  |     2.8247  |     2.58104     |
| 2000-12-05 | 1324.97 | 1376.56 | 1324.97 | 1376.54 | 9.003e+08   |    1351.46 |        0 |       24.99 |     88.1601 |    nan      |     87.9953 |         1374.25 |     2.84184 |     2.60043     |
| 2000-12-04 | 1315.18 | 1332.06 | 1310.23 | 1324.97 | 1.103e+09   |    1376.54 |        1 |       27.78 |     85.3595 |    nan      |     85.1294 |         1329.5  |     2.85898 |     2.61982     |
| 2000-12-01 | 1314.95 | 1334.67 | 1307.02 | 1315.23 | 1.1952e+09  |    1324.97 |        1 |       27.48 |     84.6393 |    nan      |     84.3205 |         1320.75 |     2.87612 |     2.63921     |
| 2000-11-30 | 1341.91 | 1341.91 | 1294.9  | 1314.95 | 1.18653e+09 |    1315.23 |        1 |       29.65 |     84.6794 |    nan      |     84.5602 |         1321    |     2.87992 |     2.64845     |
| 2000-11-29 | 1336.09 | 1352.38 | 1329.28 | 1341.93 | 4.021e+08   |    1314.95 |        0 |       27.49 |     85.4195 |    nan      |     85.419  |         1335.25 |     2.88372 |     2.65768     |
| 2000-11-28 | 1348.97 | 1358.81 | 1334.97 | 1336.09 | 1.0282e+09  |    1341.93 |        1 |       27.64 |     85.5795 |    nan      |     85.5788 |         1338.5  |     2.88752 |     2.66691     |
| 2000-11-27 | 1341.77 | 1362.5  | 1341.77 | 1348.97 | 9.461e+08   |    1336.09 |        0 |       26.93 |     87.0799 |    nan      |     86.7071 |         1359    |     2.89131 |     2.67615     |
| 2000-11-24 | 1322.36 | 1343.83 | 1322.36 | 1341.77 | 4.0487e+08  |    1348.97 |        1 |       26    |     86.3197 |    nan      |     85.9982 |         1346.5  |     2.89511 |     2.68538     |
| 2000-11-22 | 1347.35 | 1347.35 | 1321.89 | 1322.36 | 9.632e+08   |    1341.77 |        1 |       27.71 |     84.5893 |    nan      |     84.5203 |         1323    |     2.89891 |     2.69462     |
| 2000-11-21 | 1342.62 | 1355.87 | 1333.62 | 1347.35 | 1.1371e+09  |    1322.36 |        0 |       26.62 |     86.6598 |    nan      |     86.6473 |         1356    |     2.90271 |     2.70385     |
| 2000-11-20 | 1367.72 | 1367.72 | 1341.67 | 1342.62 | 9.558e+08   |    1347.35 |        1 |       27.43 |     86.2197 |    nan      |     86.0281 |         1347.75 |     2.9065  |     2.71309     |
| 2000-11-17 | 1372.32 | 1384.85 | 1355.55 | 1367.72 | 1.0704e+09  |    1342.62 |        0 |       24.81 |     87.47   |    nan      |     87.3762 |         1370.5  |     2.9103  |     2.72232     |
| 2000-11-16 | 1389.81 | 1394.76 | 1370.39 | 1372.32 | 9.563e+08   |    1367.72 |        0 |       25.05 |     87.9401 |    nan      |     87.9155 |         1379.25 |     2.9141  |     2.73156     |
| 2000-11-15 | 1382.95 | 1395.96 | 1374.75 | 1389.81 | 1.0668e+09  |    1372.32 |        0 |       26.15 |     89.3404 |    nan      |     89.0938 |         1397.5  |     2.9179  |     2.74079     |
| 2000-11-14 | 1351.26 | 1390.06 | 1351.26 | 1382.95 | 1.1188e+09  |    1389.81 |        1 |       26.81 |     89.0603 |    nan      |     88.6544 |         1394    |     2.9217  |     2.75003     |
| 2000-11-13 | 1365.98 | 1365.98 | 1328.62 | 1351.26 | 1.1293e+09  |    1382.95 |        1 |       29.06 |     86.7798 |    nan      |     86.5074 |         1358.75 |     2.92549 |     2.75926     |
| 2000-11-10 | 1400.14 | 1400.14 | 1365.97 | 1365.98 | 9.625e+08   |    1351.26 |        0 |       28.53 |     87.46   |    nan      |     87.4162 |         1372.25 |     2.92929 |     2.7685      |
| 2000-11-09 | 1409.28 | 1409.28 | 1369.68 | 1400.14 | 1.111e+09   |    1365.98 |        0 |       27.2  |     89.6405 |    nan      |     89.4233 |         1403.5  |     2.93309 |     2.77773     |
| 2000-11-08 | 1431.87 | 1437.28 | 1408.78 | 1409.28 | 9.093e+08   |    1400.14 |        0 |       25.66 |     89.9806 |    nan      |     89.9626 |         1412    |     2.93689 |     2.78696     |
| 2000-11-07 | 1432.19 | 1436.22 | 1423.26 | 1431.87 | 8.809e+08   |    1409.28 |        0 |       24.91 |     92.021  |    nan      |     91.9298 |         1444    |     2.94068 |     2.7962      |
| 2000-11-06 | 1428.76 | 1438.46 | 1427.72 | 1432.19 | 9.309e+08   |    1431.87 |        0 |       24.52 |     92.041  |    nan      |     92.0096 |         1445.5  |     2.94448 |     2.80543     |
| 2000-11-03 | 1428.32 | 1433.21 | 1420.92 | 1426.69 | 9.977e+08   |    1432.19 |        1 |       23.67 |     91.4009 |    nan      |     91.3107 |         1436.75 |     2.94828 |     2.81467     |
| 2000-11-02 | 1421.22 | 1433.4  | 1421.22 | 1428.32 | 1.1677e+09  |    1426.69 |        0 |       23.92 |     91.3509 |    nan      |     91.3206 |         1435    |     2.95208 |     2.8239      |
| 2000-11-01 | 1429.4  | 1429.6  | 1410.45 | 1421.22 | 1.2068e+09  |    1428.32 |        1 |       24.28 |     91.2008 |    nan      |     91.061  |         1432.5  |     2.95588 |     2.83314     |
| 2000-10-31 | 1398.66 | 1432.22 | 1398.66 | 1429.4  | 1.3664e+09  |    1421.22 |        0 |       23.63 |     91.5109 |    nan      |     91.4804 |         1440.75 |     2.9561  |     2.83503     |
| 2000-10-30 | 1379.58 | 1406.36 | 1376.86 | 1398.66 | 1.1865e+09  |    1429.4  |        1 |       25.46 |     89.9605 |    nan      |     89.6729 |         1411.25 |     2.95633 |     2.83692     |
| 2000-10-27 | 1364.44 | 1384.57 | 1364.13 | 1379.58 | 1.0863e+09  |    1398.66 |        1 |       26.47 |     89.1604 |    nan      |     88.9939 |         1401    |     2.95656 |     2.83881     |
| 2000-10-26 | 1364.9  | 1372.72 | 1337.81 | 1364.44 | 1.3038e+09  |    1379.58 |        1 |       28.62 |     87.5    |    nan      |     87.4261 |         1371    |     2.95679 |     2.8407      |
| 2000-10-25 | 1398.13 | 1398.13 | 1362.21 | 1364.9  | 1.3156e+09  |    1364.44 |        0 |       26.65 |     87.2599 |    nan      |     87.2963 |         1374    |     2.95702 |     2.84259     |
| 2000-10-24 | 1395.78 | 1415.64 | 1388.13 | 1398.13 | 1.1586e+09  |    1364.9  |        0 |       24.28 |     89.3605 |    nan      |     89.2036 |         1404.25 |     2.95725 |     2.84448     |
| 2000-10-23 | 1396.93 | 1406.96 | 1387.75 | 1395.78 | 1.0468e+09  |    1398.13 |        1 |       24.69 |     89.9605 |    nan      |     89.9026 |         1417    |     2.95748 |     2.84637     |
| 2000-10-20 | 1388.76 | 1408.47 | 1382.19 | 1396.93 | 1.1774e+09  |    1395.78 |        0 |       24.24 |     89.5604 |    nan      |     89.613  |         1411    |     2.95771 |     2.84826     |
| 2000-10-19 | 1342.13 | 1389.93 | 1342.13 | 1388.76 | 1.2979e+09  |    1396.93 |        1 |       25.09 |     89.1804 |    nan      |     88.954  |         1401.75 |     2.95794 |     2.85015     |
| 2000-10-18 | 1349.97 | 1356.65 | 1305.79 | 1342.13 | 1.4417e+09  |    1388.76 |        1 |       28.72 |     85.9396 |    nan      |     86.128  |         1353.75 |     2.95817 |     2.85205     |
| 2000-10-17 | 1374.62 | 1380.99 | 1342.34 | 1349.97 | 1.1615e+09  |    1342.13 |        0 |       27.84 |     86.2597 |    nan      |     86.2778 |         1359.75 |     2.9584  |     2.85394     |
| 2000-10-16 | 1374.17 | 1379.48 | 1365.06 | 1374.62 | 1.0054e+09  |    1349.97 |        0 |       26.79 |     88.4602 |    nan      |     88.235  |         1392    |     2.95863 |     2.85583     |
| 2000-10-13 | 1329.78 | 1374.17 | 1327.08 | 1374.17 | 1.2239e+09  |    1374.62 |        1 |       27.6  |     88.0601 |    nan      |     87.7956 |         1386.25 |     2.95886 |     2.85772     |
| 2000-10-12 | 1364.59 | 1374.93 | 1328.06 | 1329.78 | 1.3886e+09  |    1374.17 |        1 |       30.51 |     85.2194 |    nan      |     85.2592 |         1344    |     2.95909 |     2.85961     |
| 2000-10-11 | 1387.02 | 1387.02 | 1349.67 | 1364.59 | 1.3875e+09  |    1329.78 |        0 |       26.57 |     87.3999 |    nan      |     87.3962 |         1378.5  |     2.95932 |     2.8615      |
| 2000-10-10 | 1402.03 | 1408.83 | 1383.85 | 1387.02 | 1.044e+09   |    1364.59 |        0 |       24.86 |     88.1401 |    nan      |     88.1951 |         1391    |     2.95955 |     2.86339     |
| 2000-10-09 | 1408.99 | 1409.69 | 1392.48 | 1402.03 | 7.166e+08   |    1387.02 |        0 |       24.02 |     89.6204 |    nan      |     89.6829 |         1416.5  |     2.95978 |     2.86528     |
| 2000-10-06 | 1436.28 | 1443.3  | 1397.06 | 1408.99 | 1.1501e+09  |    1402.03 |        0 |       22.71 |     90.3006 |    nan      |     90.1623 |         1426.25 |     2.96001 |     2.86717     |
| 2000-10-05 | 1434.32 | 1444.17 | 1431.8  | 1436.28 | 1.1761e+09  |    1408.99 |        0 |       21.03 |     92.3011 |    nan      |     92.2094 |         1456    |     2.96024 |     2.86906     |
| 2000-10-04 | 1426.46 | 1439.99 | 1416.31 | 1434.32 | 1.1674e+09  |    1436.28 |        1 |       21.54 |     91.981  |    nan      |     91.8199 |         1450.25 |     2.96047 |     2.87095     |
| 2000-10-03 | 1436.23 | 1454.82 | 1425.28 | 1426.46 | 1.0981e+09  |    1434.32 |        1 |       21.85 |     91.2208 |    nan      |     91.0111 |         1441.5  |     2.9607  |     2.87284     |
| 2000-10-02 | 1436.52 | 1445.6  | 1429.83 | 1436.23 | 1.0512e+09  |    1426.46 |        0 |       21.23 |     92.081  |    nan      |     91.9498 |         1456.25 |     2.96092 |     2.87473     |
| 2000-09-29 | 1458.29 | 1458.29 | 1436.29 | 1436.51 | 1.1971e+09  |    1436.23 |        0 |       20.57 |     91.9409 |    nan      |     91.8399 |         1454    |     2.96255 |     2.87709     |
| 2000-09-28 | 1426.57 | 1461.69 | 1425.78 | 1458.29 | 1.2062e+09  |    1436.51 |        0 |       19.47 |     92.8212 |    nan      |     93.3278 |         1476    |     2.96394 |     2.87756     |
| 2000-09-27 | 1427.21 | 1437.22 | 1419.44 | 1426.57 | 1.1747e+09  |    1458.29 |        1 |       21.67 |     91.6409 |    nan      |     91.2008 |         1446.75 |     2.96533 |     2.87803     |
| 2000-09-26 | 1439.03 | 1448.04 | 1425.25 | 1427.21 | 1.1066e+09  |    1426.57 |        0 |       21.88 |     91.1608 |    nan      |     91.1509 |         1443    |     2.96673 |     2.8785      |
| 2000-09-25 | 1448.72 | 1457.42 | 1435.93 | 1439.03 | 9.824e+08   |    1427.21 |        0 |       21.41 |     92.3411 |    nan      |     91.9897 |         1461    |     2.96812 |     2.87897     |
| 2000-09-22 | 1449.05 | 1449.05 | 1421.88 | 1448.72 | 1.1855e+09  |    1439.03 |        0 |       20.74 |     93.0012 |    nan      |     92.8285 |         1468.5  |     2.96951 |     2.87944     |
| 2000-09-21 | 1451.34 | 1452.77 | 1436.3  | 1449.05 | 1.1054e+09  |    1448.72 |        0 |       20.18 |     91.3409 |    nan      |     92.5689 |         1469.5  |     2.97091 |     2.87991     |
| 2000-09-20 | 1459.9  | 1460.49 | 1430.95 | 1451.34 | 1.104e+09   |    1449.05 |        0 |       19.93 |     92.7512 |    nan      |     92.6588 |         1469.5  |     2.9723  |     2.88037     |
| 2000-09-19 | 1444.51 | 1461.16 | 1444.51 | 1459.9  | 1.0249e+09  |    1451.34 |        0 |       19.54 |     93.4413 |    nan      |     93.3505 |         1478.5  |     2.97369 |     2.88084     |
| 2000-09-18 | 1465.81 | 1467.77 | 1441.92 | 1444.51 | 9.625e+08   |    1459.9  |        1 |       20.25 |     92.6011 |    nan      |     92.4933 |         1467.5  |     2.97509 |     2.88131     |
| 2000-09-15 | 1480.87 | 1480.96 | 1460.22 | 1465.81 | 1.2684e+09  |    1444.51 |        0 |       18.52 |     93.4613 |    nan      |     93.5498 |          nan    |     2.97648 |     2.88178     |
| 2000-09-14 | 1484.91 | 1494.16 | 1476.73 | 1480.87 | 1.014e+09   |    1465.81 |        0 |       18.26 |     95.5518 |    nan      |     94.686  |          nan    |     2.97787 |     2.88225     |
| 2000-09-13 | 1481.99 | 1487.45 | 1473.61 | 1484.91 | 1.0683e+09  |    1480.87 |        0 |       18.32 |     95.0729 |    nan      |     94.9253 |          nan    |     2.97926 |     2.88272     |
| 2000-09-12 | 1489.26 | 1496.93 | 1479.67 | 1481.99 | 9.912e+08   |    1484.91 |        1 |       18.59 |     94.8235 |    nan      |     94.7259 |          nan    |     2.98066 |     2.88319     |
| 2000-09-11 | 1494.5  | 1506.76 | 1483.01 | 1489.26 | 8.993e+08   |    1481.99 |        0 |       18.4  |     95.5219 |    nan      |     95.3837 |          nan    |     2.98205 |     2.88365     |
| 2000-09-08 | 1502.51 | 1502.51 | 1489.88 | 1494.5  | 9.61e+08    |    1489.26 |        0 |       18.46 |     95.6616 |    nan      |     95.623  |          nan    |     2.98344 |     2.88412     |
| 2000-09-07 | 1492.25 | 1505.34 | 1492.25 | 1502.51 | 9.855e+08   |    1494.5  |        0 |       19.42 |     96.3201 |    nan      |     96.2807 |          nan    |     2.98484 |     2.88459     |
| 2000-09-06 | 1507.08 | 1512.61 | 1492.12 | 1492.25 | 9.951e+08   |    1502.51 |        1 |       20.79 |     95.5019 |    nan      |     95.593  |          nan    |     2.98623 |     2.88506     |
| 2000-09-05 | 1520.77 | 1520.77 | 1504.21 | 1507.08 | 8.385e+08   |    1492.25 |        0 |       19.82 |     96.5995 |    nan      |     96.5499 |          nan    |     2.98762 |     2.88553     |
| 2000-09-01 | 1517.68 | 1530.09 | 1515.53 | 1520.77 | 7.677e+08   |    1507.08 |        0 |       17.53 |     97.3777 |    nan      |     97.1478 |          nan    |     2.98902 |     2.886       |
| 2000-08-31 | 1502.59 | 1525.21 | 1502.59 | 1517.68 | 1.0566e+09  |    1520.77 |        1 |       16.84 |     97.2778 |    nan      |     97.128  |          nan    |     2.99234 |     2.89294     |
| 2000-08-30 | 1509.84 | 1510.49 | 1500.09 | 1502.59 | 8.184e+08   |    1517.68 |        1 |       17.69 |     96.0008 |    nan      |     95.9419 |          nan    |     2.99566 |     2.89988     |
| 2000-08-29 | 1514.09 | 1514.81 | 1505.46 | 1509.84 | 7.956e+08   |    1502.59 |        0 |       16.89 |     96.9287 |    nan      |     96.7492 |          nan    |     2.99898 |     2.90682     |
| 2000-08-28 | 1506.45 | 1523.95 | 1506.45 | 1514.09 | 7.336e+08   |    1509.84 |        0 |       16.54 |     96.9087 |    nan      |     96.819  |          nan    |     3.00231 |     2.91376     |
| 2000-08-25 | 1508.31 | 1513.47 | 1505.09 | 1506.45 | 6.856e+08   |    1514.09 |        1 |       16.53 |     96.5795 |    nan      |     96.4203 |          nan    |     3.00563 |     2.9207      |
| 2000-08-24 | 1505.97 | 1511.16 | 1501.25 | 1508.31 | 8.371e+08   |    1506.45 |        0 |       17.04 |     96.6194 |    nan      |     96.3705 |          nan    |     3.00895 |     2.92764     |
| 2000-08-23 | 1498.13 | 1507.2  | 1489.52 | 1505.97 | 8.71e+08    |    1508.31 |        1 |       17.38 |     96.3201 |    nan      |     96.211  |          nan    |     3.01227 |     2.93458     |
| 2000-08-22 | 1499.48 | 1508.45 | 1497.42 | 1498.13 | 8.188e+08   |    1505.97 |        1 |       17.47 |     95.9409 |    nan      |     95.9618 |          nan    |     3.0156  |     2.94152     |
| 2000-08-21 | 1491.72 | 1502.84 | 1491.13 | 1499.48 | 7.316e+08   |    1498.13 |        0 |       17.35 |     96.1006 |    nan      |     95.324  |          nan    |     3.01892 |     2.94846     |
| 2000-08-18 | 1496.07 | 1499.47 | 1488.99 | 1491.72 | 8.214e+08   |    1499.48 |        1 |       17.05 |     95.5818 |    nan      |     95.4435 |          nan    |     3.02224 |     2.95539     |
| 2000-08-17 | 1479.85 | 1499.32 | 1479.85 | 1496.07 | 9.224e+08   |    1491.72 |        0 |       17.48 |     95.901  |    nan      |     95.6329 |          nan    |     3.02557 |     2.96233     |
| 2000-08-16 | 1484.43 | 1496.09 | 1475.74 | 1479.85 | 9.298e+08   |    1496.07 |        1 |       18.02 |     94.9033 |    nan      |     94.407  |          nan    |     3.02889 |     2.96927     |
| 2000-08-15 | 1491.56 | 1493.12 | 1482.74 | 1484.43 | 8.959e+08   |    1479.85 |        0 |       17.98 |     95.2425 |    nan      |     95.0648 |          nan    |     3.03221 |     2.97621     |
| 2000-08-14 | 1471.84 | 1491.64 | 1468.56 | 1491.56 | 7.838e+08   |    1484.43 |        0 |       17.88 |     95.3223 |    nan      |     95.314  |          nan    |     3.03553 |     2.98315     |
| 2000-08-11 | 1460.25 | 1475.72 | 1453.06 | 1471.84 | 8.355e+08   |    1491.56 |        1 |       18.55 |     94.1251 |    nan      |     93.9684 |          nan    |     3.03886 |     2.99009     |
| 2000-08-10 | 1472.87 | 1475.15 | 1459.89 | 1460.25 | 9.408e+08   |    1471.84 |        1 |       19.19 |     93.6861 |    nan      |     93.4003 |          nan    |     3.04218 |     2.99703     |
| 2000-08-09 | 1482.8  | 1490.33 | 1471.16 | 1472.87 | 1.054e+09   |    1460.25 |        0 |       19.18 |     94.1451 |    nan      |     94.2873 |          nan    |     3.0455  |     3.00397     |
| 2000-08-08 | 1479.32 | 1484.52 | 1472.61 | 1482.8  | 9.922e+08   |    1472.87 |        0 |       18.79 |     94.9432 |    nan      |     94.7757 |          nan    |     3.04882 |     3.01091     |
| 2000-08-07 | 1462.93 | 1480.8  | 1460.72 | 1479.32 | 8.548e+08   |    1482.8  |        1 |       19.03 |     94.584  |    nan      |     94.5964 |          nan    |     3.05215 |     3.01785     |
| 2000-08-04 | 1452.56 | 1462.93 | 1451.31 | 1462.93 | 9.56e+08    |    1479.32 |        1 |       18.62 |     93.4666 |    nan      |     93.2907 |          nan    |     3.05547 |     3.02479     |
| 2000-08-03 | 1438.7  | 1454.19 | 1425.43 | 1452.56 | 1.0956e+09  |    1462.93 |        1 |       19.99 |     92.9678 |    nan      |     92.7325 |          nan    |     3.05879 |     3.03173     |
| 2000-08-02 | 1438.1  | 1451.59 | 1433.49 | 1438.7  | 9.945e+08   |    1452.56 |        1 |       20    |     92.3292 |    nan      |     92.0847 |          nan    |     3.06211 |     3.03867     |
| 2000-08-01 | 1430.83 | 1443.54 | 1428.96 | 1438.1  | 9.387e+08   |    1438.7  |        1 |       20.55 |     91.8703 |    nan      |     91.8953 |          nan    |     3.06544 |     3.04561     |
| 2000-07-31 | 1419.89 | 1437.65 | 1418.71 | 1430.83 | 9.526e+08   |    1438.1  |        1 |       20.74 |     91.3115 |    nan      |     91.1777 |          nan    |     3.06654 |     3.04641     |
| 2000-07-28 | 1449.62 | 1456.68 | 1413.89 | 1419.89 | 9.8e+08     |    1430.83 |        1 |       20.84 |     90.7328 |    nan      |     90.7192 |          nan    |     3.06763 |     3.04721     |
| 2000-07-27 | 1452.42 | 1464.91 | 1445.33 | 1449.62 | 1.1564e+09  |    1419.89 |        0 |       19.6  |     92.828  |    nan      |     92.7425 |          nan    |     3.06873 |     3.048       |
| 2000-07-26 | 1474.47 | 1474.47 | 1452.42 | 1452.42 | 1.2358e+09  |    1449.62 |        0 |       19.67 |     93.1473 |    nan      |     93.1313 |          nan    |     3.06983 |     3.0488      |
| 2000-07-25 | 1464.29 | 1476.23 | 1464.29 | 1474.47 | 9.694e+08   |    1452.42 |        0 |       19.39 |     94.0652 |    nan      |     94.0381 |          nan    |     3.07093 |     3.0496      |
| 2000-07-24 | 1480.19 | 1485.88 | 1463.8  | 1464.29 | 8.803e+08   |    1474.47 |        1 |       19.92 |     93.7659 |    nan      |     93.5099 |          nan    |     3.07203 |     3.0504      |
| 2000-07-21 | 1495.57 | 1495.57 | 1477.91 | 1480.19 | 9.683e+08   |    1464.29 |        0 |       18.94 |     94.3047 |    nan      |     94.2276 |          nan    |     3.07313 |     3.05119     |
